ID,Is_Lead
NSADMDSM,0.1852019868277575
CKWJU8RQ,0.6905554675922463
F7MNZSSU,0.02632230973591497
BDGVMPZY,0.6807763003890764
IA3MSRTR,0.11385327934319553
JD3WTPMG,0.23760648583776273
QT6DF6EW,0.9137648301122447
NVDEMCZ2,0.18832543434589008
9B6UTJVT,0.13191311779611506
U6QYES9J,0.01180325146723973
DZQPDSPS,0.3289148201057521
CRGXVSBF,0.47597858030382123
XIHJYS2V,0.4181902036754118
7X2MC5GZ,0.915202483518538
ZBDVXTM5,0.028311916533362284
UUBQPBR5,0.07482617523536295
CUMZFBTD,0.2719104430316914
E7QXYSQN,0.010481383824172168
6UQAJP48,0.06935341685627719
QHWB768Y,0.02833984362527451
R6RXMXOJ,0.40732735030058187
WXQGZG5K,0.022215833974131516
GCUFKLHG,0.0275988150625403
SJX4372M,0.026894265634247443
VGEAMUZZ,0.052666349049880885
ZWDXVKDF,0.8937364794326016
WGMRCYLR,0.025155540071763252
SI43K5CY,0.09691808748294085
DSNBS2RS,0.1349836661836665
XIMZCKSR,0.4277369198290123
VEW9FXHT,0.01037429959221389
JZJHDDDJ,0.39106212905796256
4TYUR5HA,0.4631524589764396
UHCDFDRX,0.3196297253406473
E5QMOFUM,0.051751883667811756
PSNVWDZH,0.029909700897513162
5IQSWONG,0.18230851136153212
CEAZEPY4,0.9657448336532028
2TNRJXRX,0.012050338919898087
BFROCARA,0.02085137469704798
GRTJMRKM,0.008145791334154964
6EDAM4EU,0.11297434871593198
NRDB58KL,0.03054079498776106
TCPJCWZR,0.021431670410484445
KG8LD2BE,0.02154561465167028
FHZ3XFDV,0.33172813577807747
NZKCSDZ4,0.19137193333465732
6DG6KJG4,0.026115702535160445
BVPKDUNU,0.2060466719607669
APR4PQ6X,0.030333840987689636
HPWS8YFG,0.062202593126191835
VRPBGTPU,0.0628555403896077
XBCSX7G7,0.026573304085506025
KEH3G8UA,0.32022080563072275
WXNAVFLT,0.02463060145600194
8J8NJ7M6,0.05415060993195165
D4UW7Y85,0.029437104540267777
SZRESXN7,0.026098683447452465
UUQSXK5T,0.03039848630183644
GPMUKOVY,0.3916319417269163
6FYOKAZ5,0.10448096980004089
ENUB4N9S,0.2447740230775025
KERBCSGE,0.9884484663218926
7HTA4C6J,0.9108672355267036
4BTVMT6W,0.026329696633298427
MR3J9USD,0.24964284705433548
7S83FNQW,0.39075412678132215
MSOKLC7S,0.013823420849022843
GFMNATHU,0.02351132740131812
NG4ABA6H,0.5521570119438453
3GFHRAQY,0.29664130358133284
BCSGZZPE,0.11026540496513731
PQ9MCGZC,0.10884254736657797
K7N596CG,0.10918983471067291
8RUL6JEE,0.07871387580310996
CVOFJRMP,0.04587518533347578
B4FQX4HG,0.02691166088351538
W7HAQKDV,0.16276986677641692
8C5PKJ7G,0.08378405212662603
E4GQJZSQ,0.05038314199734634
UENREGNV,0.9082614550810209
CC4LYHEW,0.9064680634400982
GDKGLTBT,0.0850305462598783
G3ER8CGX,0.028085193696197778
ZG4KT59X,0.01943180269348616
LW93KJMZ,0.47517924440661485
9AR5FBSQ,0.2983155461558645
FHLWDMRV,0.05279268684972933
EON5DCWD,0.8976320824239026
J8UXTMYV,0.3094160688981017
IXBW5HZH,0.024902624968322493
LDHQB458,0.13969363564269094
GNHTIKF3,0.025707222202565303
8NO22KTE,0.012933979744650007
SGJFSSJK,0.34985470717439043
TD8D3NDD,0.02839455881513863
8RQ27JGU,0.8542814405269055
A8GKBMBO,0.8894546300070436
ODVMNUDE,0.6552378062712452
EA5CRL7L,0.02631217693938921
6UI7RPCH,0.21427850990891556
7BJYM94L,0.026138068042917788
X3PZJF7F,0.5792567777479332
YCSSMPV7,0.5578530757103303
4EV9VXL8,0.26121131356111627
IPNJFQTY,0.1507822265547976
XPWNJRJC,0.01805262728037348
3WHNSBRB,0.2130202651540201
U245YKM8,0.02447395116750565
68EFFKBB,0.9276522936360241
NEUII7AB,0.8875185176008228
F7CSLYWT,0.027599399136175706
5EOMOZHG,0.200604039096272
6CYUTUFN,0.3034054042646651
K7YUC8LF,0.3616202124106018
LSMCXMXA,0.024689840197432474
AALPBPBP,0.06953363318004643
ZPX6VOH2,0.14403375358273202
CDBFWQGM,0.10995136863818877
JUQ76NJV,0.8296124606655954
QHE7UULR,0.025513417793013624
JRMNMZJA,0.03534534699160936
GZ4EZZFX,0.20689030334339775
9L9JFIAR,0.6685745184631154
GTOE4RN4,0.08444788452689223
CUYE7ST4,0.3093902520550736
FFM6DHEA,0.8991854905027811
5XUK7XLZ,0.4908573532049549
4HTGJEEZ,0.02697951383737996
RWYBAMRG,0.3229084163299399
RQZGBGGN,0.898754382139821
ITVSUTU9,0.2339774298997702
6UMDX7NQ,0.6851979242043045
4IVKAFYY,0.5222227066227325
ZKYOSQEU,0.7413883153942065
9JYXIDL4,0.916643038216497
XNURWQBT,0.025680945153363728
HVNIJFQC,0.025269657054769044
CGGVBJKZ,0.9791679085086304
JO9DV3NY,0.8209202245588803
EYENUQR9,0.5976708077815265
FPU4ZI8H,0.2764674606115037
2MALVTY4,0.05450061714571199
QN4REV7D,0.027839506821159335
27F5ZEQA,0.24780065599218193
MKJUE4K2,0.08035970337385548
4ECWF4DN,0.025908992719068217
KWBJAQMY,0.04911401507755855
3YAW8OEY,0.06623618565042279
ZHHFH7H9,0.47552671195294177
BO2822VM,0.058704403517812205
NQZUPVUA,0.024897912171733143
MUT2PZ7T,0.3135576794442088
2MFKPCPS,0.915717283749734
4RLVOVMJ,0.7703059607556355
JISGN7XF,0.08215969377793167
NNOFHDAC,0.025499539254876566
ODE23CPW,0.011778597372447252
ZNTYNFME,0.2892096474057623
NQM48VKU,0.054403910714478435
DGVBCYY7,0.02602472780102786
9F38NUKC,0.2659329071559641
3Z7KCIZS,0.020945063971673616
ERAX3STD,0.036161597897222106
N9TCDYYG,0.02274753143062802
R4UMWUZK,0.09111904476862717
CPERTJBJ,0.05539038329512423
4XK5BMA9,0.030735758805479716
2PKDM5B2,0.03263631294230281
SW5GTHZN,0.5985681487073029
ATJAEQCJ,0.16814922538088073
NHNXBSFY,0.4125282824139298
NRGYTYZJ,0.021481766878218192
UZNABWAT,0.026534543522702195
CVP3VZN5,0.03246795474713489
JEAYZXKC,0.026893996004716002
87LFEVTZ,0.291011822330686
N7ZEJ2CQ,0.027923141380712575
AQT3ADAP,0.03292378822033298
WC8ROKF8,0.027198735806746734
D9HWEXEV,0.13904328109225317
MMHWGZCN,0.027405576136357607
YKCAQFHU,0.20592941878529114
NDPFBA9X,0.5263570013917493
3T6C7AEA,0.3044283470836389
GZWB38J9,0.02541797726533495
OFTXYNYQ,0.027487999126825608
QYZQIXBJ,0.47245409234657876
N7PJT5HO,0.08728712021503549
JP2PNX9X,0.17831673078490723
N3FUZDIH,0.026934078056528827
UXKAVBLS,0.011388735511753262
G24JWDKS,0.022676907336344195
HQOKKQVX,0.10059926947345074
HTXFVZZG,0.059968299804178705
3TJKVA4J,0.022946951695238374
CRGS7FPX,0.02791408818970634
BTRJTMR3,0.05583691745086479
ERLPQML7,0.012361773759534138
9FDFXYAW,0.5967564798932439
MEEKFDZZ,0.029288214601437646
ZGY8ETLW,0.3942646578447019
AXVUJHT9,0.03308815287146253
35ILRW7D,0.5797235160178579
DR2U5JQX,0.052432010642076476
WHZ7CEY6,0.3599562419352593
UCPMS2KF,0.025496459153189113
HB6MJHDN,0.1995386169127095
7NWFPJ2X,0.2582628429189988
4QXD6K4K,0.18084441211544505
D6H3RTAZ,0.06157989542787007
L67WSXUY,0.046540811785225525
IXHVY78L,0.08800960634476923
H6KE88O6,0.51157585723761
EAPKN7G8,0.9717755964393026
GQXJSFJE,0.1889571894588924
BVHSRABV,0.11262370022366869
DUY76GFX,0.23883245468980902
O7H9KPSD,0.44841792279138715
6EDBA5AN,0.1954613645995244
V24CAXFM,0.048664790829072616
SERPSAWP,0.015291374677991543
H47QYY5K,0.05821261860625898
5TYQNFPE,0.5686335207473998
HGDB7KMR,0.44370547652881004
DWH8Q2S3,0.2038220249804737
USNBQZAK,0.027254165798803964
I89VR4AB,0.04928328175567189
ATZVVXWJ,0.35451130433759265
HOKP6ZTS,0.0738227793322685
ZDKT2SSW,0.062176349860702154
DK5HJYQE,0.03207431270586181
ABKW7FGW,0.22832841618983643
BCSW3W7T,0.02362404440443721
6T4VNEWD,0.6539165546970327
XBALBNYB,0.2361727854832656
NWMJR3W5,0.027827807223785986
Q5BJ4ULE,0.027527618610059416
DOFSPEWD,0.9150321030564474
ANX8FUBJ,0.026461539256434838
KPR67SVO,0.012747661081303315
44EV7IJE,0.025854718868367176
VZEK4IOK,0.405938725163719
CZMKWRQN,0.027721584925463193
VGQUQLXT,0.18145387046389153
MS6GASNJ,0.01997539785844398
4ENG9TKV,0.8964971305856129
UHRRWLGR,0.05700388851892748
APFSHZYP,0.025547817527027394
M7MURWXC,0.56259217089232
3EOATQBT,0.02838097728577087
MDZG7EZX,0.028859938816819822
QZ6LSSTB,0.09906321792463005
Y7EEZYYS,0.7967389460270948
RYKLU6HL,0.035701273205888485
CWQ8OAQ8,0.08988793564253028
WSFUNE28,0.885778163213873
9PFQKPRB,0.029062801394996916
MCLXWKBC,0.023524215158086996
NWDXDZEN,0.24333410347507495
EBLDBRDR,0.1998979521246264
CJRW5JYT,0.49598706663531467
CMMKRNUZ,0.13540717173973568
EATPTPY3,0.02557346667906267
J5AGUF6Q,0.11020044443760027
8WYO2BBG,0.6221228954805693
9EPXIMZB,0.03329260437039849
UZERUG9W,0.1691739651561307
QEQ79QUC,0.06384215300776622
ZNHVE7QZ,0.4127388952446748
PU3J43GY,0.9099652289968658
HWDBXAUK,0.025618772452340545
W74BHIAD,0.07474292274406258
MGLDAPOA,0.029103423835160923
BYFCPDX5,0.25278626257412123
S2QDUDEJ,0.7304301980382438
HBYRWBWL,0.014155630347664094
8CIAWHWZ,0.8168761136850002
ZFYFFXT5,0.21340257971881296
UGIADHRB,0.2745304828338103
JDDGRBSU,0.28454748751720965
NBS2LTYW,0.4876944489384146
DBKM3FRW,0.048758728655648245
GLBHRXKB,0.024605967622746545
9WDPTNCN,0.010407162168935434
NVVVFQ9U,0.8812922323442673
6AT635HW,0.05779983535382834
HPHDI6NN,0.024959584645773546
CPNAGJ95,0.024839634527235744
FY6AFNCK,0.7739309111826426
KWQAVZOE,0.857988072705056
HGBDE3LM,0.6814726763332254
SYKEB6EV,0.09100266891670256
9BROJWWS,0.4794320878083227
CG8DGVAV,0.28175465712090647
H7MT8CNK,0.17413612244334098
GJVVWNKN,0.8617127800342901
FXWTMJDG,0.04790891368644335
OSNGFACM,0.24894896157868418
PBFT55CF,0.8015653089622343
4P8GFHSL,0.021711095950296622
9ZZ4F4XF,0.2783807343617955
CN4YERMU,0.8920658827005329
8TUDLTWK,0.09264433558583608
USFZPY7Z,0.011708098767252519
VBJXREA8,0.0253405936128425
9LBNXHQ2,0.10014918926053722
PY6HCDWF,0.02633702275035584
9VJMJR6X,0.20566917921180214
4GAEJIQO,0.025992915634474364
F34SD6YQ,0.1364311386486058
HZ3BZVH6,0.07622265979782034
9WVBAWEY,0.15575901787573526
BPNYRSEH,0.024657935875923603
7OGHEHO3,0.25961483186387285
LRJZMHFT,0.02752409198946976
PCHQW72T,0.7094214184890983
BFJQGRFT,0.4614374740886078
UVJ6UYBF,0.10638992258550437
LRVO7MCH,0.10750800866130564
EAOF4EYO,0.8879640590757032
5HPCBEQQ,0.8760120475813464
8FJBKABE,0.036682407312982904
27J5UDAU,0.02467928672253765
4MAT9RSM,0.8453768472878397
SBDGZSY9,0.8830296880889303
HPYN9M2Z,0.04642864914994457
G7D2BESM,0.880230394068605
TWN7YQPN,0.028083867476368284
BJRGMNFZ,0.15503127073439107
9HFPJV3S,0.09316801778150574
6WKJAUAG,0.024310606046100372
BZUANVCU,0.31457367424874616
NYWLDSFZ,0.8361946432306748
LTW8JGAZ,0.03002382109559328
IMDQJUTW,0.07816621699770082
AVHZRCH8,0.3334627537362719
LTSDWAVT,0.02711761331047197
9WVKLADB,0.6196892722065356
GXDSQJS2,0.022284284977556433
4IHXKUNA,0.5933047815201147
BTYDUQPC,0.030582973965354074
BKCNFM72,0.06046232349023217
UMVSSZ9N,0.2433303176104415
N2STVKOI,0.028728547414377813
ZZJQB3EY,0.5213423243976585
FZJK9GH7,0.10460331553459111
NTIWWNVB,0.01885516638862653
NBCRWUBE,0.29643641342066573
UBPYOBYG,0.05753942206385846
K8RKMGVW,0.319743622842233
HFTH3NC2,0.02250407098435559
759LCPDE,0.33939034865462253
DYKME2AY,0.9123360645375111
VZHURNZD,0.014863376572765145
EAJJBYHU,0.3241792783967491
T97TKZNT,0.4582426220678031
IXOEQ2YD,0.546202108080591
BWKXTBCF,0.08529193048788311
DNKPRVB3,0.3770766084013172
JQCF2PXG,0.023338232150783077
GIABLCP4,0.026459525056169494
FDIC7S35,0.7261109251426686
5RTNFJEV,0.012713857255621963
OBZ4CU77,0.0516121277309438
XMVX6WEB,0.2610480141554815
MHARJGPA,0.02685321258158073
2QI5GPDU,0.6741154084961365
AE2NBAJ3,0.01078151153656565
MDLANJZG,0.015483139003039662
7TAP99MA,0.13169512794468705
A6AMKR2Z,0.21088714429260447
DX69CFXV,0.05279879651755075
HKCKEKV4,0.2864728915446333
CBNWXPJJ,0.3359463918362336
Z3SJXFCA,0.0492216254843606
RHTCABWR,0.9312977084836164
ILGMVREG,0.19058375152758958
BZK32SSP,0.028469556822454514
25RR4UGE,0.029337802847888107
9ZQFVNWY,0.1432883125100371
FFSTFCAA,0.04443975798795985
MBEDAX9Z,0.14446506268975923
IYERPTUY,0.05719991930973473
SBNMNBJE,0.012199609194063456
CPWDDHBP,0.611163496388155
EN5EXSVB,0.021195775509194797
EFT7687S,0.05827095955499238
DUPIVFIW,0.027769036608401736
HTVBHNFH,0.027269468452671412
GFTV6AXH,0.027312428946295726
NTNK2ZYN,0.03794437499177787
NZ2MDLPM,0.1417343342550329
UU4ECFQ5,0.5461568564077645
FFWGNGVJ,0.024430872480807893
JDQIBLRI,0.026094079532724673
ZAWUVVWA,0.028637569209723598
FC24V4XD,0.2783055243026
EKTZZYA2,0.09797733261244487
RVRMHDD8,0.023998910963393544
3RASGR5Y,0.10453908033994803
QRBESHHG,0.026724027936620424
MXYLFHSV,0.14473374992252913
TY85POPR,0.043999734053007944
BHXO9INE,0.025618086880481287
S2RKLYZH,0.422348249002212
98GUQS9R,0.6661396674963692
6VD8FK4Y,0.026852266074640307
FMUHBZHQ,0.028290300973364654
IHQY3US8,0.899244023199223
VDSNW6DR,0.1553986674219198
JF8E8TCY,0.19943435630486198
EKVBDN5B,0.35247554670877446
LJOYHFHT,0.15326050764877927
8WBDXKKG,0.5411710830986858
LNAASJ6O,0.02720120183003015
HGTW39J8,0.04968280700437862
AMYH3YSJ,0.05980575476197205
QZRPEWE6,0.025126095800279323
9RBSJHBJ,0.2440964951391964
EFZ3ADG9,0.028650662466843807
CMQX6K9J,0.19084685080652272
DBVXEJCR,0.030174074324849417
PLYKWBFR,0.02834983955467403
7QNURUDE,0.07397935498884252
M8TD2YPV,0.38234540811641105
JVJZVKUJ,0.9117092149025087
XVUVCSM8,0.5691205414131981
C9CMNJEH,0.36539379610543765
IQLV6HTY,0.04840498262260584
ELG7YZUM,0.02269964645355183
PU9KWVOH,0.6388723241282048
HAYJGRRV,0.029772937438601654
KBKUHSLA,0.17843121668453604
USL6KBDY,0.02733546441380415
ZGLCSKTI,0.07171329074520123
9JQWNRGA,0.06094351867426679
EBVUVT88,0.03023854576318219
9ZU5GNSK,0.34033239943403726
EC7NIRSV,0.02871364194371486
JJ23TDTX,0.11490555764539778
IZWY5RYD,0.048454733548785156
TSYCNH93,0.026532415051596044
QSY6Q77W,0.36713452490100135
TOBSGQ3J,0.2890275871828475
FKGE6YRE,0.5772337487609418
MGAYPPJE,0.025746900000029094
IJRFUH6V,0.21982752190846905
KX9Y3LCV,0.0279046942480207
2ZDDJYHE,0.914358861268145
NBMLMYQE,0.033537846040276056
E8XWCECR,0.10633390010398487
5FP4HKBU,0.0637239617774347
FUKFFD3F,0.43398702821168417
8BDSMQUY,0.022446642249870773
39T7KUFC,0.1445976534736038
HZSPWI2U,0.6536729683023536
LEJJKOWC,0.025126183134109782
DR5F2HVS,0.9002338796625335
BJA5TRWJ,0.2966348687388393
NCVH9WFE,0.2597080001762252
ME3XYUC5,0.9061132730373654
VLCHSDHG,0.09445436755104036
59CV3HQQ,0.2468576105441636
JTAEBBQM,0.025373444553940597
OBHDYLE2,0.17025121263633836
EUEGA65T,0.022526382421322533
MO9XWHWE,0.0689369004403829
K3JSVGHE,0.027947407259839473
JFHAQZQM,0.06464323529919648
22IQJE4I,0.9131099118140489
F57YH86H,0.07855618702109568
BPNYWIPI,0.029772350387743177
FJB78783,0.11373026863723486
DIVE6ZUL,0.21866670432757418
YACVPC9M,0.2623685807739562
A3FM9UVE,0.029480890903223218
9NE6ZC2Q,0.38581654284330946
4NHTDBJN,0.1688794234126194
3FH863BT,0.012574493305536921
3UBBVIGN,0.5675436937579992
NNP9TLV2,0.34219814773967483
SA7VUUTE,0.02434954276885458
ROG7ONJG,0.541979771681728
ICEBXJHF,0.0511491539037179
HFTYHFAZ,0.1395840107699908
EC5IQBEK,0.028505917023077455
VQPXGNJV,0.024559145979416996
BNE8WOYV,0.8738217131055566
MKEXSYJN,0.0650956504153368
B2MY2KQE,0.06763400239209376
GZVND3WE,0.5570992359318814
JZ8ASRBZ,0.8630603730188348
UMQWVVHH,0.9131415789989222
MDGISGP7,0.025622878036167137
JMVHKVGP,0.02906442704616574
G5GPWASE,0.7118924111498636
A9H3PMBD,0.026674765485565955
DKEMLQCU,0.791141482928256
VVPNRFRF,0.8710065463649102
AVIBMJNL,0.1779985942499025
3FNEIWTQ,0.02540391214308081
WMQIVFIH,0.10223537982318638
GUSEEXX5,0.5489454095784573
HZBZ7QMH,0.024732364051806857
KMTZWEXS,0.012647557109278649
62AXBXBL,0.049224736826430616
FW6GESXM,0.020972631280922555
A67RATVB,0.025942826208031126
HUWJHKEG,0.02841510293506057
KCHF33KH,0.06285562402352071
CJUKTB4B,0.065303840214533
FA8NWHGK,0.07863455857502652
6UZE4NSH,0.8974540762952139
4UUZBMXW,0.09525475449535065
QMRXRYDB,0.02359143868243481
M3A5BVAC,0.4713599871294767
II63YKTB,0.20918958417193945
4OYB27TY,0.12452240423880019
IEN9X6H8,0.0575474579514236
U9VVATUM,0.2730438385978564
SFOYCMRR,0.45660369933719847
O7WYJHA5,0.4288725361686565
STEKRYHT,0.00954867009332661
QSX9J6OF,0.46918316719067543
EVT46GYN,0.020787569632098445
IQHUPR8Z,0.06839384135374796
98WUTF8M,0.010520844182148782
5JUSHPUM,0.028473691775347768
9FMK8FZU,0.02575121078520017
WPWW4JUN,0.6650756307219923
8QUXAAHS,0.05839711477848507
EU8RGIP7,0.034494926662556706
BFT7ZJQO,0.025515416312639275
4EQAO8W3,0.6487152441072277
F3RWQSVQ,0.25599871734546786
FUA3S84W,0.02853843579453928
G9WITTNH,0.1496102870531068
TE4CM6N8,0.8866651197470552
L93TY7Q6,0.01602146802937698
MK46HOFS,0.33147683695905417
NSUSAJ7C,0.01938114406755019
ZQXJP6PH,0.27743895379096145
YX6PNVKN,0.027634963925350167
7V7IJDSU,0.4629420397370106
BSDHE7F2,0.3135687049118153
DV5EXZEZ,0.856682299223141
VDKS85PW,0.5340282026922776
4W48SFHV,0.4616354854185242
ANGVCUXZ,0.027217417861893058
IOST7D8C,0.7051267817132195
HAQAECZX,0.019075252226062035
GAB49KQU,0.8856032521697121
GEBCXWCU,0.06349763608900333
JPT2DAGQ,0.716110258037001
RXYEGKFP,0.6101408895428271
4R6HCRNW,0.027669969947736354
MWRTSE9B,0.07132284824297991
JAC7FJCA,0.695675652203001
5DCT43QX,0.015256111586170473
GFZMAKDD,0.0302092359702216
8WVWSZNF,0.12714467437887472
