ID,Is_Lead
QKMFDX9H,0.2331067346265972
YYMB5QBY,0.07765221630177481
IRY3SEX7,0.43382324203039513
CUAUZJH8,0.3728013256994884
JYFUYQF5,0.5694104232359408
I4NYEDFE,0.38042089919910815
M3RSPRGQ,0.33053414373390355
JIL3KWQN,0.23405703569234101
X4B5ZBWU,0.37098161444771227
AHYTHHSE,0.028254777590344105
E7EHQEQK,0.4477170397685949
FAMHAVN3,0.3447029071917328
CCGKCTR6,0.1019684200150876
6DTSELRV,0.08630671124133579
LU8X3G6O,0.2801840431511693
NPFDAUJY,0.028106557041431904
DR9PXCFU,0.013574653231679357
SHVZMWBV,0.06823435597002941
8TGXGZHX,0.2426091716419527
IKRSHJFW,0.3459402707121477
TYKRZDCP,0.6242911471335163
9IDA3L7P,0.14329970782533977
ASOWCMDB,0.03133802534241904
KZ5J2JGC,0.26617950171872645
D5UCFKTV,0.02874881549528616
2N8FFP7W,0.030852446379692037
SA36MTFS,0.019716465667870352
8UDMURUH,0.06477509288762812
7VSQV6QN,0.13774868658667794
IFUG9NC5,0.02857597005308462
EQXDLQRG,0.3771319477115193
JAR8YY9J,0.05385177309354355
BS4TAF6M,0.028434941632273607
WQJ9SPT9,0.09558920078455044
7QHT4ON2,0.12049388334549457
FNGPQN7B,0.13656738714491176
DDOMDZRU,0.6588892536109422
QYR9HXHP,0.31774112472095933
S4NGXFXY,0.011290093188826561
NOJ2KSCC,0.29181367341716313
ZD2JRUNB,0.5730656340476515
GZIPTSNN,0.034592383095910534
LCFYUVE9,0.3743163405222272
PPANVU9W,0.02801329144480325
DRPV9STB,0.10412052782553902
AFSPF3WZ,0.818073330442864
GPXEUNND,0.11012663051997544
NSADMDSM,0.11051209863927022
CKWJU8RQ,0.6662858579381299
F7MNZSSU,0.026638220997463373
BDGVMPZY,0.6853663618905275
IA3MSRTR,0.11834023641279778
JD3WTPMG,0.38690528118973694
QT6DF6EW,0.3460571426802622
NVDEMCZ2,0.1560180951542165
9B6UTJVT,0.1084966291928631
U6QYES9J,0.008626576400537326
DZQPDSPS,0.35102333258365703
CRGXVSBF,0.0273811421355214
XIHJYS2V,0.33558989968923825
7X2MC5GZ,0.3650104940771879
ZBDVXTM5,0.028225382586294888
UUBQPBR5,0.09096111528681664
CUMZFBTD,0.14331991547760753
E7QXYSQN,0.011506270640050373
6UQAJP48,0.10546109170881122
QHWB768Y,0.028097125964008325
R6RXMXOJ,0.4388113024395356
WXQGZG5K,0.02144360274940063
GCUFKLHG,0.026288891194781113
SJX4372M,0.027389470092380897
VGEAMUZZ,0.05717216991444306
ZWDXVKDF,0.14766481946698984
WGMRCYLR,0.02757341678560795
SI43K5CY,0.05104541706097202
DSNBS2RS,0.2331067346265972
XIMZCKSR,0.6181709454155957
VEW9FXHT,0.011709104633529952
JZJHDDDJ,0.3373833178569312
4TYUR5HA,0.40359314704961424
UHCDFDRX,0.3146991963700184
E5QMOFUM,0.05738659814615532
PSNVWDZH,0.02910062290341249
5IQSWONG,0.15169595556547516
CEAZEPY4,0.8507545324012447
2TNRJXRX,0.013660727553244142
BFROCARA,0.02492938704478694
GRTJMRKM,0.011297590473053766
6EDAM4EU,0.22720333804489778
NRDB58KL,0.039066364991463993
TCPJCWZR,0.02912432639677507
KG8LD2BE,0.021395424189597334
FHZ3XFDV,0.2751814765282549
NZKCSDZ4,0.3448507934839414
6DG6KJG4,0.02588836513335016
BVPKDUNU,0.2923914258479313
APR4PQ6X,0.03845028895659758
HPWS8YFG,0.0710359697364096
VRPBGTPU,0.14670297992325204
XBCSX7G7,0.032009829221274856
KEH3G8UA,0.27332724698912686
WXNAVFLT,0.026026795359415655
8J8NJ7M6,0.06692114608368742
D4UW7Y85,0.027989198414997873
SZRESXN7,0.026638220997463373
UUQSXK5T,0.03018789535611141
GPMUKOVY,0.5104978150194771
6FYOKAZ5,0.21295192985311995
ENUB4N9S,0.3695638724031716
KERBCSGE,0.8643534104380096
7HTA4C6J,0.272860323470478
4BTVMT6W,0.02609507401583898
MR3J9USD,0.34266765145003675
7S83FNQW,0.3181429810317946
MSOKLC7S,0.013392369830226293
GFMNATHU,0.025203938168636947
NG4ABA6H,0.6300739138751492
3GFHRAQY,0.41411904224541674
BCSGZZPE,0.1966440431048761
PQ9MCGZC,0.1375081822726912
K7N596CG,0.1229538017828665
8RUL6JEE,0.08870288719599223
CVOFJRMP,0.11332736928670008
B4FQX4HG,0.03790038134219354
W7HAQKDV,0.10698014543110236
8C5PKJ7G,0.11893894202064534
E4GQJZSQ,0.08787734914229332
UENREGNV,0.3033321993447274
CC4LYHEW,0.23521862511440297
GDKGLTBT,0.06295774743353583
G3ER8CGX,0.02831347100119238
ZG4KT59X,0.013485732108311665
LW93KJMZ,0.4376488751194477
9AR5FBSQ,0.17851938349116828
FHLWDMRV,0.05893205915487966
EON5DCWD,0.7525431046487465
J8UXTMYV,0.35959750406133323
IXBW5HZH,0.026602095805841088
LDHQB458,0.17878591725114462
GNHTIKF3,0.02964099968472974
8NO22KTE,0.013583579102293814
SGJFSSJK,0.300452018464732
TD8D3NDD,0.028154033141405528
8RQ27JGU,0.0761200292570382
A8GKBMBO,0.21980863404062317
ODVMNUDE,0.6669899919490633
EA5CRL7L,0.02801329144480325
6UI7RPCH,0.37794629373213473
7BJYM94L,0.025931440585378034
X3PZJF7F,0.6592028831033312
YCSSMPV7,0.6405796409858959
4EV9VXL8,0.14638250297121344
IPNJFQTY,0.19300606391785707
XPWNJRJC,0.02144360274940063
3WHNSBRB,0.33934171327547114
U245YKM8,0.02599295528231013
68EFFKBB,0.8271081026983567
NEUII7AB,0.6236691798992499
F7CSLYWT,0.029200102847169285
5EOMOZHG,0.14449006162933453
6CYUTUFN,0.35345522301310883
K7YUC8LF,0.4038038968998019
LSMCXMXA,0.029129788496026238
AALPBPBP,0.09897488452769482
ZPX6VOH2,0.15581851415139397
CDBFWQGM,0.11390456232377281
JUQ76NJV,0.10033807660369509
QHE7UULR,0.028088211464060212
JRMNMZJA,0.042793778930607165
GZ4EZZFX,0.29337031379649664
9L9JFIAR,0.6524030271004815
GTOE4RN4,0.061053198549359255
CUYE7ST4,0.41285795632020533
FFM6DHEA,0.18309296888967394
5XUK7XLZ,0.6595903785551616
4HTGJEEZ,0.028106557041431904
RWYBAMRG,0.30723953411535054
RQZGBGGN,0.10021449849393847
ITVSUTU9,0.3033321993447274
6UMDX7NQ,0.676509383226233
4IVKAFYY,0.6033603653696948
ZKYOSQEU,0.6746811164413057
9JYXIDL4,0.8636069614098965
XNURWQBT,0.028112578357851397
HVNIJFQC,0.025903048780761412
CGGVBJKZ,0.874895833982935
JO9DV3NY,0.08155066346682344
EYENUQR9,0.6167301417146291
FPU4ZI8H,0.2506640686767828
2MALVTY4,0.05574614408396156
QN4REV7D,0.028417901247199995
27F5ZEQA,0.2462205350660038
MKJUE4K2,0.17123893512464372
4ECWF4DN,0.026803095323229074
KWBJAQMY,0.07299363194427572
3YAW8OEY,0.0651396963910805
ZHHFH7H9,0.028038587356389588
BO2822VM,0.09682026727817161
NQZUPVUA,0.0258164412167561
MUT2PZ7T,0.24308829545762656
2MFKPCPS,0.3527900402317275
4RLVOVMJ,0.7160666274894949
JISGN7XF,0.110440076272944
NNOFHDAC,0.026649476249221035
ODE23CPW,0.013660727553244142
ZNTYNFME,0.3846025074689656
NQM48VKU,0.051511810950554016
DGVBCYY7,0.027444059548295218
9F38NUKC,0.3453834192024774
3Z7KCIZS,0.021660021365553735
ERAX3STD,0.04112207534422652
N9TCDYYG,0.02604755332027311
R4UMWUZK,0.10513236327649628
CPERTJBJ,0.05872688767259405
4XK5BMA9,0.028500864946954453
2PKDM5B2,0.03556534634995098
SW5GTHZN,0.6108417115315177
ATJAEQCJ,0.2259466391947447
NHNXBSFY,0.30468496288987845
NRGYTYZJ,0.030585326544017598
UZNABWAT,0.028097125964008325
CVP3VZN5,0.0362220655041895
JEAYZXKC,0.029373077615389064
87LFEVTZ,0.3821807135140288
N7ZEJ2CQ,0.028247710933235016
AQT3ADAP,0.09142950582341244
WC8ROKF8,0.02831347100119238
D9HWEXEV,0.11304885361617192
MMHWGZCN,0.027444059548295218
YKCAQFHU,0.14580736812937017
NDPFBA9X,0.38878562941743133
3T6C7AEA,0.3648810189738755
GZWB38J9,0.025285072505162928
OFTXYNYQ,0.02801329144480325
QYZQIXBJ,0.38015803472695553
N7PJT5HO,0.08978384764237404
JP2PNX9X,0.3267663376650788
N3FUZDIH,0.028065597587986577
UXKAVBLS,0.010883663431996041
G24JWDKS,0.02787934423694293
HQOKKQVX,0.14414550428049788
HTXFVZZG,0.09185897485455753
3TJKVA4J,0.025903048780761412
CRGS7FPX,0.0301299094054226
BTRJTMR3,0.07036669207669319
ERLPQML7,0.01349900656623278
9FDFXYAW,0.6276566593230803
MEEKFDZZ,0.028417901247199995
ZGY8ETLW,0.34542505322572264
AXVUJHT9,0.03125518582331671
35ILRW7D,0.6115573997958539
DR2U5JQX,0.07353337785377065
WHZ7CEY6,0.3500863597024399
UCPMS2KF,0.029190727363178792
HB6MJHDN,0.3696216917922299
7NWFPJ2X,0.22885162426299513
4QXD6K4K,0.32596284506341944
D6H3RTAZ,0.07824129803658776
L67WSXUY,0.11313836119185816
IXHVY78L,0.11979747181213066
H6KE88O6,0.3816604003577168
EAPKN7G8,0.8738856014721463
GQXJSFJE,0.28929059489147574
BVHSRABV,0.08887192639600916
DUY76GFX,0.22952645657919807
O7H9KPSD,0.38963659308532955
6EDBA5AN,0.10327359983812279
V24CAXFM,0.08339695108802195
SERPSAWP,0.011416985703857144
H47QYY5K,0.06835601320141005
5TYQNFPE,0.6345717074148159
HGDB7KMR,0.4180139140103434
DWH8Q2S3,0.3089911274056001
USNBQZAK,0.028417901247199995
I89VR4AB,0.09675974036780796
ATZVVXWJ,0.4036665543953653
HOKP6ZTS,0.08237272298044906
ZDKT2SSW,0.06325321587280783
DK5HJYQE,0.029214006477230645
ABKW7FGW,0.23040743424066581
BCSW3W7T,0.02599295528231013
6T4VNEWD,0.5982122881447638
XBALBNYB,0.3817310229567895
NWMJR3W5,0.028088211464060212
Q5BJ4ULE,0.02857597005308462
DOFSPEWD,0.3509637689925835
ANX8FUBJ,0.02729947910785433
KPR67SVO,0.013370157136465242
44EV7IJE,0.028036433082764333
VZEK4IOK,0.4034718131653209
CZMKWRQN,0.028284022754711723
VGQUQLXT,0.35008306665312405
MS6GASNJ,0.0211670236715598
4ENG9TKV,0.2151017456826191
UHRRWLGR,0.11161299888126745
APFSHZYP,0.028284022754711723
M7MURWXC,0.6181002513639726
3EOATQBT,0.027389470092380897
MDZG7EZX,0.028065597587986577
QZ6LSSTB,0.08222704914053774
Y7EEZYYS,0.2810853142685824
RYKLU6HL,0.026262871297784044
CWQ8OAQ8,0.10860668192249666
WSFUNE28,0.10533472381899237
9PFQKPRB,0.02822536674232276
MCLXWKBC,0.02599295528231013
NWDXDZEN,0.3855133602891301
EBLDBRDR,0.21768408902748082
CJRW5JYT,0.5007244947350118
CMMKRNUZ,0.1572590211537621
EATPTPY3,0.02593874382901032
J5AGUF6Q,0.09075233059344656
8WYO2BBG,0.5697341411585136
9EPXIMZB,0.03666716428365867
UZERUG9W,0.14501616959908406
QEQ79QUC,0.10183148661409278
ZNHVE7QZ,0.3040301089101879
PU3J43GY,0.22969241265192836
HWDBXAUK,0.028284022754711723
W74BHIAD,0.14303932220991425
MGLDAPOA,0.028065597587986577
BYFCPDX5,0.21440277746160308
S2QDUDEJ,0.8488277362606594
HBYRWBWL,0.013431212173420269
8CIAWHWZ,0.03870895989550374
ZFYFFXT5,0.11035605232870077
UGIADHRB,0.2423901740887065
JDDGRBSU,0.45259485151878465
NBS2LTYW,0.43633529749066946
DBKM3FRW,0.041459717825844504
GLBHRXKB,0.025931440585378034
9WDPTNCN,0.010909997102511408
NVVVFQ9U,0.10681772714714416
6AT635HW,0.061053198549359255
HPHDI6NN,0.029430132091578753
CPNAGJ95,0.028288772599063646
FY6AFNCK,0.7854145312437264
KWQAVZOE,0.09579259572920255
HGBDE3LM,0.6904522807684186
SYKEB6EV,0.11653569816872826
9BROJWWS,0.6305222758470214
CG8DGVAV,0.38592412498556644
H7MT8CNK,0.0942666659586256
GJVVWNKN,0.23630123235351722
FXWTMJDG,0.05203455350520316
OSNGFACM,0.17002562257035625
PBFT55CF,0.80553641441014
4P8GFHSL,0.02211924140308535
9ZZ4F4XF,0.2601275958733025
CN4YERMU,0.21211745979119112
8TUDLTWK,0.13047947079903582
USFZPY7Z,0.013982143597808916
VBJXREA8,0.021515778004098225
9LBNXHQ2,0.12031524202087755
PY6HCDWF,0.027444059548295218
9VJMJR6X,0.0913458611707456
4GAEJIQO,0.03425870160271618
F34SD6YQ,0.09269747278320042
HZ3BZVH6,0.0973870766636753
9WVBAWEY,0.18369869339110828
BPNYRSEH,0.025931440585378034
7OGHEHO3,0.41056963911056693
LRJZMHFT,0.026026795359415655
PCHQW72T,0.6921989802495865
BFJQGRFT,0.2664409819580715
UVJ6UYBF,0.1403134640955351
LRVO7MCH,0.06532386790859943
EAOF4EYO,0.2784917677258914
5HPCBEQQ,0.09599725867637784
8FJBKABE,0.028254777590344105
27J5UDAU,0.026221559190045044
4MAT9RSM,0.09608214342395183
SBDGZSY9,0.09442907054830758
HPYN9M2Z,0.04221891814771549
G7D2BESM,0.1546874376208362
TWN7YQPN,0.028278525345487703
BJRGMNFZ,0.15508675864864874
9HFPJV3S,0.0778151259287981
6WKJAUAG,0.028284022754711723
BZUANVCU,0.3406646146569364
NYWLDSFZ,0.10212170018079703
LTW8JGAZ,0.029081325567325095
IMDQJUTW,0.12253884059913965
AVHZRCH8,0.3557160884253249
LTSDWAVT,0.02807047211919961
9WVKLADB,0.6531361866808715
GXDSQJS2,0.02211924140308535
4IHXKUNA,0.3459006196956263
BTYDUQPC,0.028038587356389588
BKCNFM72,0.07206730130430264
UMVSSZ9N,0.20194038624254
N2STVKOI,0.02820515331939468
ZZJQB3EY,0.4951988001740422
FZJK9GH7,0.10660549542337105
NTIWWNVB,0.02320886706269928
NBCRWUBE,0.3414790532862523
UBPYOBYG,0.10021449849393847
K8RKMGVW,0.33925833224743995
HFTH3NC2,0.02144360274940063
759LCPDE,0.3415230189742327
DYKME2AY,0.27517665027508986
VZHURNZD,0.010854921579635945
EAJJBYHU,0.5351764158568202
T97TKZNT,0.3930454837750106
IXOEQ2YD,0.5014103939251218
BWKXTBCF,0.070480939553267
DNKPRVB3,0.42151510389015096
JQCF2PXG,0.028036433082764333
GIABLCP4,0.02797281809471692
FDIC7S35,0.7032981245241736
5RTNFJEV,0.013427368794698287
OBZ4CU77,0.0654737801760633
XMVX6WEB,0.3665468304322762
MHARJGPA,0.026638220997463373
2QI5GPDU,0.673400332501854
AE2NBAJ3,0.012332416658679905
MDLANJZG,0.013955142734523597
7TAP99MA,0.18051764241927942
A6AMKR2Z,0.47476051278660936
DX69CFXV,0.0660891694305307
HKCKEKV4,0.3178342960789987
CBNWXPJJ,0.4016647771754773
Z3SJXFCA,0.05738659814615532
RHTCABWR,0.8319367698770279
ILGMVREG,0.10847788527344188
BZK32SSP,0.02807047211919961
25RR4UGE,0.02807047211919961
9ZQFVNWY,0.19310022395133306
FFSTFCAA,0.05447532133053781
MBEDAX9Z,0.09675974036780796
IYERPTUY,0.06640864002737593
SBNMNBJE,0.013392369830226293
CPWDDHBP,0.6656533508929029
EN5EXSVB,0.030733256242361374
EFT7687S,0.07874158756247143
DUPIVFIW,0.028088211464060212
HTVBHNFH,0.029817476620119097
GFTV6AXH,0.028154033141405528
NTNK2ZYN,0.0417320299680259
NZ2MDLPM,0.21890490048596162
UU4ECFQ5,0.028036433082764333
FFWGNGVJ,0.025903048780761412
JDQIBLRI,0.02762373870694576
ZAWUVVWA,0.02992511180205819
FC24V4XD,0.34073216987162336
EKTZZYA2,0.10232307347661318
RVRMHDD8,0.02599295528231013
3RASGR5Y,0.14296268497019823
QRBESHHG,0.028154033141405528
MXYLFHSV,0.17383275412489602
TY85POPR,0.03625901160726072
BHXO9INE,0.026602095805841088
S2RKLYZH,0.3534146365569112
98GUQS9R,0.6401746344752359
6VD8FK4Y,0.026649476249221035
FMUHBZHQ,0.028106557041431904
IHQY3US8,0.2406575988900299
VDSNW6DR,0.24409683695177498
JF8E8TCY,0.20548891422503046
EKVBDN5B,0.38409239702124065
LJOYHFHT,0.05369827343568086
8WBDXKKG,0.5686031371738023
LNAASJ6O,0.028624154258665123
HGTW39J8,0.0762784566307758
AMYH3YSJ,0.07059152493026301
QZRPEWE6,0.02820515331939468
9RBSJHBJ,0.4172179138937806
EFZ3ADG9,0.028979164453478437
CMQX6K9J,0.36306623023336015
DBVXEJCR,0.028417901247199995
PLYKWBFR,0.028266067713534886
7QNURUDE,0.05947980184352285
M8TD2YPV,0.38235463379249923
JVJZVKUJ,0.3465457042225456
XVUVCSM8,0.6656533508929029
C9CMNJEH,0.44655506299726494
IQLV6HTY,0.051656207038413816
ELG7YZUM,0.026638220997463373
PU9KWVOH,0.6396774734171862
HAYJGRRV,0.029132845418705484
KBKUHSLA,0.15313694231532024
USL6KBDY,0.0267303978132312
ZGLCSKTI,0.08346286003086083
9JQWNRGA,0.0704813697328493
EBVUVT88,0.02609507401583898
9ZU5GNSK,0.3916717382581636
EC7NIRSV,0.028097125964008325
JJ23TDTX,0.1498965916956057
IZWY5RYD,0.05039878743795872
TSYCNH93,0.02599295528231013
QSY6Q77W,0.38545297169472503
TOBSGQ3J,0.42326303786424313
FKGE6YRE,0.5965519328001062
MGAYPPJE,0.028417901247199995
IJRFUH6V,0.31317858461805415
KX9Y3LCV,0.028038587356389588
2ZDDJYHE,0.34888714280217437
NBMLMYQE,0.04267170207050356
E8XWCECR,0.0712143771083062
5FP4HKBU,0.07703243599343448
FUKFFD3F,0.4243897073229506
8BDSMQUY,0.027211295153555297
39T7KUFC,0.08695619569415512
HZSPWI2U,0.660902251138459
LEJJKOWC,0.02837497454156864
DR5F2HVS,0.10850779430749308
BJA5TRWJ,0.4223731292482277
NCVH9WFE,0.2627785848490959
ME3XYUC5,0.22436953707418805
VLCHSDHG,0.11271711529039805
59CV3HQQ,0.2977782452295231
JTAEBBQM,0.031221992950495468
OBHDYLE2,0.34376287901383523
EUEGA65T,0.026649476249221035
MO9XWHWE,0.08815895392792147
K3JSVGHE,0.026664420056703483
JFHAQZQM,0.07370320898019811
22IQJE4I,0.3404358735345491
F57YH86H,0.09893359664313078
BPNYWIPI,0.02757341678560795
FJB78783,0.16316992519164197
DIVE6ZUL,0.22517904269651445
YACVPC9M,0.3237838306395558
A3FM9UVE,0.027444059548295218
9NE6ZC2Q,0.2244686000953534
4NHTDBJN,0.20360850271699316
3FH863BT,0.012332416658679905
3UBBVIGN,0.5226104412702649
NNP9TLV2,0.3933319151847936
SA7VUUTE,0.02529330223061006
ROG7ONJG,0.38235463379249923
ICEBXJHF,0.05872688767259405
HFTYHFAZ,0.09281727417655647
EC5IQBEK,0.02831017130752267
VQPXGNJV,0.025158165542988012
BNE8WOYV,0.12081254798936089
MKEXSYJN,0.0851440267738187
B2MY2KQE,0.07619844430837382
GZVND3WE,0.475220359264177
JZ8ASRBZ,0.8003695157048965
UMQWVVHH,0.23323185119023945
MDGISGP7,0.025275227130865368
JMVHKVGP,0.03246760403543543
G5GPWASE,0.6571374771850197
A9H3PMBD,0.02854635465451252
DKEMLQCU,0.09586140855047871
VVPNRFRF,0.4223399796665846
AVIBMJNL,0.2641953292778248
3FNEIWTQ,0.02757341678560795
WMQIVFIH,0.1675756646961052
GUSEEXX5,0.5985758026590201
HZBZ7QMH,0.026664420056703483
KMTZWEXS,0.013609871968208197
62AXBXBL,0.05203455350520316
FW6GESXM,0.0288453671863702
A67RATVB,0.02593677719648945
HUWJHKEG,0.029081325567325095
KCHF33KH,0.0638676330703807
CJUKTB4B,0.10660549542337105
FA8NWHGK,0.09483275905746916
6UZE4NSH,0.33339263435386
4UUZBMXW,0.1374050891184575
QMRXRYDB,0.023312299027062805
M3A5BVAC,0.5054622184166064
II63YKTB,0.16811060786803816
4OYB27TY,0.22825783172752567
IEN9X6H8,0.07101423653934895
U9VVATUM,0.36721985861598705
SFOYCMRR,0.43956295318691224
O7WYJHA5,0.41247221721905847
STEKRYHT,0.012604002230093447
QSX9J6OF,0.560844721918617
EVT46GYN,0.02270500066241345
IQHUPR8Z,0.04805371750400863
98WUTF8M,0.010883663431996041
5JUSHPUM,0.028288772599063646
9FMK8FZU,0.028355524702410338
WPWW4JUN,0.5305666718197772
8QUXAAHS,0.06692114608368742
EU8RGIP7,0.0442618790938487
BFT7ZJQO,0.028572315130612518
4EQAO8W3,0.19807637476035955
F3RWQSVQ,0.3855851150300021
FUA3S84W,0.0312291649960924
G9WITTNH,0.12628816800412365
TE4CM6N8,0.8558431316934173
L93TY7Q6,0.013632228158012898
MK46HOFS,0.37403818511330544
NSUSAJ7C,0.02144360274940063
ZQXJP6PH,0.31084360942500117
YX6PNVKN,0.02831017130752267
7V7IJDSU,0.5384661902347398
BSDHE7F2,0.42514158995052953
DV5EXZEZ,0.1616979955602761
VDKS85PW,0.5571669926793682
4W48SFHV,0.5902994047529143
ANGVCUXZ,0.02807047211919961
IOST7D8C,0.7132795989194607
HAQAECZX,0.021446739040600914
GAB49KQU,0.2049431139043156
GEBCXWCU,0.0932094383478229
JPT2DAGQ,0.6592028831033312
RXYEGKFP,0.648460736606917
4R6HCRNW,0.027389470092380897
MWRTSE9B,0.06619551135519465
JAC7FJCA,0.6681616729549833
5DCT43QX,0.01263300719009951
GFZMAKDD,0.029817476620119097
